player_id,player,team_id,team,number,status,position,position_category,height,weight,age,college
250,Johnny O'Bryant,27,Charlotte Hornets,8.0,INACT,PF,F,"6' 9""",257.0,"June 1, 1993",LSU
251,Jabari Parker,6,Boston Celtics,20.0,INACT,PF,F,"6' 8""",245.0,"March 15, 1995",Duke
252,Miles Plumlee,11,Memphis Grizzlies,25.0,INACT,PF,F,"6' 11""",249.0,"September 1, 1988",Duke
253,Greivis Vasquez,18,Brooklyn Nets,21.0,INACT,G,G,"6' 6""",200.0,"January 16, 1987",Maryland
254,Rashad Vaughn,4,Orlando Magic,20.0,INACT,SG,G,"6' 6""",202.0,"August 16, 1996",UNLV
255,Nemanja Bjelica,21,Golden State Warriors,8.0,INACT,PF,F,"6' 10""",234.0,"May 9, 1988",None
256,Gorgui Dieng,28,San Antonio Spurs,41.0,INACT,C,C,"6' 10""",265.0,"January 18, 1990",Louisville
258,Tyus Jones,29,Washington Wizards,5.0,QUES,PG,G,"6' 1""",196.0,"May 10, 1996",Duke
259,Zach LaVine,22,Chicago Bulls,8.0,QUES,SF,F,"6' 5""",200.0,"March 10, 1995",UCLA
260,Shabazz Muhammad,25,Milwaukee Bucks,15.0,INACT,SG,G,"6' 5""",225.0,"November 13, 1992",UCLA
261,Adreian Payne,4,Orlando Magic,33.0,INACT,PF,F,"6' 10""",237.0,"February 19, 1991",Michigan State
262,Nikola Pekovic,1,Minnesota Timberwolves,14.0,INACT,C,C,"6' 11""",307.0,"January 3, 1986",None
264,Ricky Rubio,7,Cleveland Cavaliers,13.0,INACT,PG,G,"6' 2""",190.0,"October 21, 1990",None
265,Damjan Rudez,4,Orlando Magic,3.0,INACT,SG,G,"6' 10""",230.0,"June 17, 1986",None
267,Karl-Anthony Towns,1,Minnesota Timberwolves,32.0,ACT,PF,F,"7' 0""",248.0,"November 15, 1995",Kentucky
268,Andrew Wiggins,21,Golden State Warriors,22.0,ACT,PF,F,"6' 7""",197.0,"February 23, 1995",Kansas
269,Alexis Ajinca,9,New Orleans Pelicans,42.0,INACT,PF,F,"7' 2""",248.0,"May 6, 1988",None
270,Ryan Anderson,15,Houston Rockets,33.0,INACT,PF,F,"6' 10""",240.0,"May 6, 1988",California
271,Omer Asik,22,Chicago Bulls,3.0,INACT,PF,F,"7' 0""",255.0,"July 4, 1986",None
272,Luke Babbitt,20,Miami Heat,48.0,INACT,SF,F,"6' 9""",225.0,"June 20, 1989",Nevada
273,Norris Cole,13,Oklahoma City Thunder,30.0,INACT,G,G,"6' 2""",175.0,"October 13, 1988",Cleveland State
274,Dante Cunningham,28,San Antonio Spurs,33.0,INACT,PF,F,"6' 8""",230.0,"April 22, 1987",Villanova
275,Anthony Davis,12,Los Angeles Lakers,3.0,QUES,C,C,"6' 10""",253.0,"March 11, 1993",Kentucky
277,Toney Douglas,11,Memphis Grizzlies,16.0,INACT,G,G,"6' 2""",190.0,"March 16, 1986",Florida State
278,James Ennis,23,Los Angeles Clippers,10.0,INACT,SG,G,"6' 6""",210.0,"July 1, 1990",Long Beach State
279,Tyreke Evans,2,Indiana Pacers,12.0,INACT,SG,G,"6' 6""",220.0,"September 19, 1989",Memphis
280,Tim Frazier,4,Orlando Magic,8.0,INACT,PG,G,"6' 0""",172.0,"October 31, 1990",Penn State
281,Alonzo Gee,16,Denver Nuggets,7.0,INACT,SG,G,"6' 6""",219.0,"May 29, 1987",Alabama
282,Eric Gordon,24,Phoenix Suns,23.0,ACT,PG,G,"6' 3""",215.0,"December 25, 1988",Indiana
284,Jrue Holiday,6,Boston Celtics,4.0,ACT,SG,G,"6' 4""",205.0,"June 12, 1990",UCLA
285,Kendrick Perkins,7,Cleveland Cavaliers,21.0,INACT,C,C,"6' 10""",270.0,"November 10, 1984",None
286,Quincy Pondexter,28,San Antonio Spurs,3.0,INACT,SG,G,"6' 7""",230.0,"March 10, 1988",Washington
287,Arron Afflalo,4,Orlando Magic,4.0,INACT,SG,G,"6' 5""",210.0,"October 15, 1985",UCLA
289,Carmelo Anthony,12,Los Angeles Lakers,7.0,INACT,PF,F,"6' 8""",240.0,"May 29, 1984",Syracuse
290,Jose Calderon,26,Detroit Pistons,81.0,INACT,PG,G,"6' 3""",200.0,"September 28, 1981",None
292,Langston Galloway,2,Indiana Pacers,11.0,INACT,G,G,"6' 1""",200.0,"December 9, 1991",St. Joseph's
293,Jerian Grant,29,Washington Wizards,22.0,INACT,G,G,"6' 4""",205.0,"October 9, 1992",Notre Dame
294,Robin Lopez,25,Milwaukee Bucks,42.0,INACT,C,C,"7' 1""",281.0,"March 31, 1988",Stanford
295,Kyle O'Quinn,17,Philadelphia 76ers,9.0,INACT,C,C,"6' 9""",,"March 26, 1990",Norfolk State
296,Kristaps Porzingis,6,Boston Celtics,8.0,ACT,C,C,"7' 2""",240.0,"August 2, 1995",None
297,Kevin Seraphin,2,Indiana Pacers,1.0,INACT,PF,F,"6' 9""",285.0,"December 7, 1989",None
298,Lance Thomas,18,Brooklyn Nets,42.0,INACT,PF,F,"6' 8""",235.0,"April 24, 1988",Duke
299,Sasha Vujacic,8,New York Knicks,18.0,INACT,SG,G,"6' 7""",195.0,"March 8, 1984",None
300,Derrick Williams,7,Cleveland Cavaliers,3.0,INACT,F,F,"6' 8""",245.0,"May 25, 1991",Arizona
302,Steven Adams,15,Houston Rockets,12.0,QUES,C,C,"6' 11""",265.0,"July 20, 1993",Pittsburgh
303,Nick Collison,13,Oklahoma City Thunder,4.0,INACT,PF,F,"6' 10""",255.0,"October 26, 1980",Kansas
304,Kevin Durant,24,Phoenix Suns,35.0,ACT,PF,F,"6' 11""",240.0,"September 29, 1988",Texas
305,Randy Foye,18,Brooklyn Nets,2.0,INACT,G,G,"6' 4""",218.0,"September 24, 1983",Villanova
306,Josh Huestis,28,San Antonio Spurs,34.0,INACT,SF,F,"6' 7""",230.0,"December 19, 1991",Stanford
307,Serge Ibaka,25,Milwaukee Bucks,25.0,INACT,C,C,"6' 11""",235.0,"September 18, 1989",None
308,Enes Kanter,6,Boston Celtics,13.0,INACT,C,C,"6' 10""",245.0,"May 20, 1992",Kentucky
309,Mitch McGary,13,Oklahoma City Thunder,33.0,INACT,PF,F,"6' 10""",255.0,"June 6, 1992",Michigan
310,Nazr Mohammed,13,Oklahoma City Thunder,13.0,INACT,C,C,"6' 10""",250.0,"September 5, 1977",Kentucky
311,Anthony Morrow,22,Chicago Bulls,11.0,INACT,SG,G,"6' 5""",210.0,"September 27, 1985",Georgia Tech
312,Cameron Payne,17,Philadelphia 76ers,22.0,ACT,SG,G,"6' 3""",183.0,"August 8, 1994",Murray State
313,Andre Roberson,18,Brooklyn Nets,22.0,INACT,SG,G,"6' 7""",210.0,"December 4, 1991",Colorado
314,Kyle Singler,13,Oklahoma City Thunder,15.0,INACT,SG,G,"6' 8""",228.0,"May 4, 1988",Duke
315,Dion Waiters,12,Los Angeles Lakers,18.0,INACT,SG,G,"6' 3""",215.0,"December 10, 1991",Syracuse
316,Russell Westbrook,23,Los Angeles Clippers,0.0,ACT,PG,G,"6' 4""",200.0,"November 12, 1988",UCLA
317,Dewayne Dedmon,17,Philadelphia 76ers,14.0,INACT,C,C,"6' 10""",245.0,"August 12, 1989",USC
318,Evan Fournier,26,Detroit Pistons,31.0,ACT,SF,F,"6' 6""",205.0,"October 28, 1992",None
319,Aaron Gordon,16,Denver Nuggets,50.0,ACT,SF,F,"6' 8""",235.0,"September 16, 1995",Arizona
320,Mario Hezonja,10,Portland Trail Blazers,44.0,INACT,SF,F,"6' 8""",218.0,"February 25, 1995",None
321,Ersan Ilyasova,3,Utah Jazz,7.0,INACT,C,C,"6' 9""",235.0,"May 15, 1987",None
322,Brandon Jennings,25,Milwaukee Bucks,7.0,INACT,PG,G,"6' 1""",170.0,"September 23, 1989",None
324,Shabazz Napier,29,Washington Wizards,5.0,INACT,PG,G,"6' 0""",180.0,"July 14, 1991",Connecticut
325,Andrew Nicholson,18,Brooklyn Nets,44.0,INACT,PF,F,"6' 9""",250.0,"December 8, 1989",St. Bonaventure
326,Victor Oladipo,11,Memphis Grizzlies,3.0,INACT,PG,G,"6' 3""",213.0,"May 4, 1992",Indiana
327,Elfrid Payton,24,Phoenix Suns,2.0,INACT,PG,G,"6' 3""",185.0,"February 22, 1994",Louisiana
328,Jason Smith,9,New Orleans Pelicans,14.0,INACT,PF,F,"7' 0""",240.0,"March 2, 1986",Colorado State
329,Nikola Vucevic,22,Chicago Bulls,9.0,ACT,PF,F,"6' 10""",260.0,"October 24, 1990",USC
330,C.J. Watson,4,Orlando Magic,32.0,INACT,PG,G,"6' 2""",175.0,"April 17, 1984",Tennessee
332,Isaiah Canaan,25,Milwaukee Bucks,7.0,INACT,PG,G,"6' 0""",200.0,"May 21, 1991",Murray State
333,Robert Covington,17,Philadelphia 76ers,33.0,INACT,PF,F,"6' 7""",209.0,"December 14, 1990",Tennessee State
334,Joel Embiid,17,Philadelphia 76ers,21.0,QUES,C,C,"7' 0""",280.0,"March 15, 1994",Kansas
335,Jerami Grant,10,Portland Trail Blazers,9.0,QUES,SF,F,"6' 7""",210.0,"March 12, 1994",Syracuse
336,Richaun Holmes,29,Washington Wizards,22.0,QUES,C,C,"6' 9""",235.0,"October 15, 1993",Bowling Green
339,T.J. McConnell,2,Indiana Pacers,9.0,ACT,PG,G,"6' 1""",190.0,"March 24, 1992",Arizona
340,Nerlens Noel,18,Brooklyn Nets,0.0,INACT,C,C,"6' 10""",220.0,"April 10, 1994",Kentucky
341,Jahlil Okafor,26,Detroit Pistons,13.0,INACT,C,C,"6' 10""",275.0,"December 15, 1995",Duke
342,Ish Smith,27,Charlotte Hornets,14.0,INACT,PG,G,"6' 0""",175.0,"July 5, 1988",Wake Forest
343,Nik Stauskas,6,Boston Celtics,13.0,INACT,SG,G,"6' 6""",205.0,"October 7, 1993",Michigan
344,Hollis Thompson,19,Sacramento Kings,53.0,INACT,SG,G,"6' 8""",220.0,"April 3, 1991",Georgetown
345,Christian Wood,12,Los Angeles Lakers,35.0,INACT,C,C,"6' 8""",214.0,"September 27, 1995",UNLV
346,Eric Bledsoe,10,Portland Trail Blazers,5.0,INACT,SG,G,"6' 1""",205.0,"December 9, 1989",Kentucky
347,Devin Booker,24,Phoenix Suns,1.0,ACT,PG,G,"6' 6""",206.0,"October 30, 1996",Kentucky
348,Chase Budinger,18,Brooklyn Nets,34.0,INACT,SG,G,"6' 7""",209.0,"May 22, 1988",Arizona
349,Tyson Chandler,15,Houston Rockets,19.0,INACT,C,C,"7' 0""",240.0,"October 2, 1982",None
350,Archie Goodwin,18,Brooklyn Nets,10.0,INACT,G,G,"6' 5""",205.0,"August 17, 1994",Kentucky
351,John Jenkins,8,New York Knicks,30.0,INACT,SG,G,"6' 4""",205.0,"March 6, 1991",Vanderbilt
352,Brandon Knight,26,Detroit Pistons,20.0,INACT,PG,G,"6' 2""",195.0,"December 2, 1991",Kentucky
353,Alex Len,19,Sacramento Kings,25.0,ACT,C,C,"7' 0""",250.0,"June 16, 1993",Maryland
354,Jon Leuer,25,Milwaukee Bucks,30.0,INACT,PF,F,"6' 10""",228.0,"May 14, 1989",Wisconsin
355,Ronnie Price,24,Phoenix Suns,14.0,INACT,G,G,"6' 2""",190.0,"June 21, 1983",Utah Valley University
356,Mirza Teletovic,25,Milwaukee Bucks,35.0,INACT,F,F,"6' 9""",245.0,"September 17, 1985",None
357,P.J. Tucker,23,Los Angeles Clippers,17.0,ACT,PF,F,"6' 5""",245.0,"May 5, 1985",Texas
358,T.J. Warren,1,Minnesota Timberwolves,24.0,ACT,PF,F,"6' 8""",220.0,"September 5, 1993",North Carolina State
359,Alan Williams,18,Brooklyn Nets,15.0,INACT,PF,F,"6' 8""",265.0,"January 28, 1993",UC-Santa Barbara
360,Cliff Alexander,9,New Orleans Pelicans,34.0,INACT,PF,F,"6' 8""",245.0,"November 16, 1995",Kansas
361,Al-Farouq Aminu,22,Chicago Bulls,2.0,INACT,SF,F,"6' 8""",220.0,"September 21, 1990",Wake Forest
362,Pat Connaughton,25,Milwaukee Bucks,24.0,ACT,SF,F,"6' 5""",209.0,"January 6, 1993",Notre Dame
363,Allen Crabbe,1,Minnesota Timberwolves,9.0,INACT,SG,G,"6' 5""",,"April 9, 1992",California
364,Ed Davis,7,Cleveland Cavaliers,21.0,INACT,PF,F,"6' 9""",225.0,"June 5, 1989",North Carolina
365,Maurice Harkless,15,Houston Rockets,7.0,INACT,PF,F,"6' 7""",220.0,"May 11, 1993",St. John's
366,Gerald Henderson,17,Philadelphia 76ers,12.0,INACT,SG,G,"6' 5""",215.0,"December 9, 1987",Duke
367,Chris Kaman,10,Portland Trail Blazers,35.0,INACT,PF,F,"7' 0""",265.0,"April 28, 1982",Central Michigan
368,Meyers Leonard,25,Milwaukee Bucks,3.0,INACT,PF,F,"7' 0""",260.0,"February 27, 1992",Illinois
369,Damian Lillard,25,Milwaukee Bucks,0.0,ACT,PG,G,"6' 2""",195.0,"July 15, 1990",Weber State
370,C.J. McCollum,9,New Orleans Pelicans,3.0,ACT,PG,G,"6' 3""",190.0,"September 19, 1991",Lehigh
371,Luis Montero,26,Detroit Pistons,44.0,INACT,SF,F,"6' 7""",200.0,"April 6, 1993",Westchester (NY) CC
372,Mason Plumlee,23,Los Angeles Clippers,44.0,ACT,C,C,"6' 10""",254.0,"March 5, 1990",Duke
373,Brian Roberts,27,Charlotte Hornets,22.0,INACT,G,G,"6' 1""",173.0,"December 3, 1985",Dayton
374,Noah Vonleh,6,Boston Celtics,4.0,INACT,PF,F,"6' 10""",257.0,"August 24, 1995",Indiana
375,Quincy Acy,24,Phoenix Suns,4.0,INACT,PF,F,"6' 7""",240.0,"October 6, 1990",Baylor
377,Marco Belinelli,28,San Antonio Spurs,18.0,INACT,SF,F,"6' 5""",210.0,"March 25, 1986",None
379,Omri Casspi,11,Memphis Grizzlies,18.0,INACT,PF,F,"6' 9""",225.0,"June 22, 1988",None
380,Willie Cauley-Stein,15,Houston Rockets,2.0,INACT,C,C,"7' 0""",240.0,"August 18, 1993",Kentucky
381,Darren Collison,2,Indiana Pacers,2.0,INACT,PG,G,"6' 0""",175.0,"August 23, 1987",UCLA
382,DeMarcus Cousins,16,Denver Nuggets,4.0,INACT,PF,F,"6' 10""",270.0,"August 13, 1990",Kentucky
383,Seth Curry,27,Charlotte Hornets,30.0,QUES,PG,G,"6' 1""",185.0,"August 23, 1990",Duke
385,Rudy Gay,21,Golden State Warriors,22.0,INACT,C,C,"6' 8""",250.0,"August 17, 1986",Connecticut
386,Kosta Koufos,19,Sacramento Kings,41.0,INACT,C,C,"7' 0""",265.0,"February 24, 1989",Ohio State
387,Ben McLemore,10,Portland Trail Blazers,23.0,INACT,SG,G,"6' 3""",195.0,"February 11, 1993",Kansas
388,Eric Moreland,13,Oklahoma City Thunder,25.0,INACT,PF,F,"6' 10""",238.0,"December 24, 1991",Oregon State
389,Rajon Rondo,7,Cleveland Cavaliers,1.0,INACT,PG,G,"6' 1""",186.0,"February 22, 1986",Kentucky
390,LaMarcus Aldridge,18,Brooklyn Nets,21.0,INACT,PF,F,"6' 11""",260.0,"July 19, 1985",Texas
391,Kyle Anderson,1,Minnesota Timberwolves,1.0,QUES,PF,F,"6' 9""",230.0,"September 20, 1993",UCLA
393,Boris Diaw,3,Utah Jazz,33.0,INACT,PF,F,"6' 8""",250.0,"April 16, 1982",None
395,Manu Ginobili,28,San Antonio Spurs,20.0,INACT,SG,G,"6' 6""",205.0,"July 28, 1977",None
396,Danny Green,17,Philadelphia 76ers,14.0,INACT,SF,F,"6' 6""",215.0,"June 22, 1987",North Carolina
397,Kawhi Leonard,23,Los Angeles Clippers,2.0,QUES,PF,F,"6' 7""",225.0,"June 29, 1991",San Diego State
398,Boban Marjanovic,15,Houston Rockets,51.0,ACT,C,C,"7' 4""",290.0,"August 15, 1988",None
401,Patty Mills,20,Miami Heat,88.0,ACT,SG,G,"6' 2""",180.0,"August 11, 1988",Saint Mary's
402,Tony Parker,27,Charlotte Hornets,9.0,INACT,PG,G,"6' 2""",185.0,"May 17, 1982",None
403,Jonathon Simmons,29,Washington Wizards,14.0,INACT,SG,G,"6' 6""",195.0,"September 14, 1989",Houston
404,David West,21,Golden State Warriors,3.0,INACT,PF,F,"6' 9""",250.0,"August 29, 1980",Xavier
405,Bismack Biyombo,13,Oklahoma City Thunder,15.0,ACT,C,C,"6' 8""",255.0,"August 28, 1992",None
406,Bruno Caboclo,15,Houston Rockets,5.0,INACT,PF,F,"6' 9""",218.0,"September 21, 1995",None
407,DeMarre Carroll,15,Houston Rockets,9.0,INACT,PF,F,"6' 6""",215.0,"July 27, 1986",Missouri
408,DeMar DeRozan,22,Chicago Bulls,11.0,ACT,PF,F,"6' 6""",220.0,"August 7, 1989",USC
409,James Johnson,2,Indiana Pacers,16.0,ACT,C,C,"6' 7""",240.0,"February 20, 1987",Wake Forest
410,Cory Joseph,2,Indiana Pacers,1.0,INACT,PG,G,"6' 2""",200.0,"August 20, 1991",Texas
411,Kyle Lowry,17,Philadelphia 76ers,7.0,ACT,SG,G,"6' 0""",196.0,"March 25, 1986",Villanova
412,Lucas Nogueira,30,Toronto Raptors,92.0,INACT,PF,F,"7' 0""",241.0,"July 26, 1992",None
413,Patrick Patterson,23,Los Angeles Clippers,54.0,INACT,PF,F,"6' 8""",230.0,"March 14, 1989",Kentucky
414,Norman Powell,23,Los Angeles Clippers,24.0,ACT,SF,F,"6' 4""",215.0,"May 25, 1993",UCLA
415,Terrence Ross,24,Phoenix Suns,8.0,INACT,SF,F,"6' 7""",206.0,"February 5, 1991",Washington
416,Luis Scola,18,Brooklyn Nets,4.0,INACT,PF,F,"6' 9""",241.0,"April 30, 1980",None
418,Jonas Valanciunas,9,New Orleans Pelicans,17.0,ACT,C,C,"6' 11""",265.0,"May 6, 1992",None
419,Delon Wright,20,Miami Heat,4.0,ACT,SG,G,"6' 5""",185.0,"April 26, 1992",Utah
420,Trevor Booker,2,Indiana Pacers,20.0,INACT,PF,F,"6' 8""",228.0,"November 25, 1987",Clemson
421,Trey Burke,13,Oklahoma City Thunder,9.0,INACT,PG,G,"6' 0""",191.0,"November 12, 1992",Michigan
422,Alec Burks,8,New York Knicks,18.0,ACT,PG,G,"6' 5""",214.0,"July 20, 1991",Colorado
423,Dante Exum,14,Dallas Mavericks,0.0,ACT,SG,G,"6' 5""",214.0,"July 13, 1995",None
424,Derrick Favors,5,Atlanta Hawks,33.0,INACT,C,C,"6' 9""",265.0,"July 15, 1991",Georgia Tech
425,Rudy Gobert,1,Minnesota Timberwolves,27.0,ACT,C,C,"7' 1""",258.0,"June 26, 1992",None
426,Gordon Hayward,13,Oklahoma City Thunder,33.0,ACT,PF,F,"6' 7""",225.0,"March 22, 1990",Butler
427,Rodney Hood,23,Los Angeles Clippers,22.0,INACT,SG,G,"6' 8""",206.0,"October 20, 1992",Duke
428,Joe Ingles,4,Orlando Magic,7.0,ACT,PF,F,"6' 9""",220.0,"October 2, 1987",None
430,Trey Lyles,19,Sacramento Kings,41.0,ACT,C,C,"6' 9""",234.0,"November 4, 1995",Kentucky
431,Shelvin Mack,27,Charlotte Hornets,6.0,INACT,PG,G,"6' 3""",203.0,"April 22, 1990",Butler
432,Raul Neto,7,Cleveland Cavaliers,19.0,INACT,SG,G,"6' 2""",180.0,"May 19, 1992",None
434,Jeff Withey,14,Dallas Mavericks,17.0,INACT,C,C,"7' 0""",230.0,"March 7, 1990",Kansas
435,Alan Anderson,23,Los Angeles Clippers,9.0,INACT,SG,G,"6' 6""",220.0,"October 16, 1982",Michigan State
436,Bradley Beal,24,Phoenix Suns,3.0,ACT,PG,G,"6' 4""",207.0,"June 28, 1993",Florida
437,Jared Dudley,12,Los Angeles Lakers,10.0,INACT,PF,F,"6' 6""",237.0,"July 10, 1985",Boston College
438,Jarell Eddie,22,Chicago Bulls,31.0,INACT,SG,G,"6' 7""",218.0,"October 30, 1991",Virginia Tech
439,Drew Gooden,29,Washington Wizards,90.0,INACT,PF,F,"6' 10""",250.0,"September 24, 1981",Kansas
440,Marcin Gortat,23,Los Angeles Clippers,13.0,INACT,C,C,"6' 11""",240.0,"February 17, 1984",None
441,J.J. Hickson,29,Washington Wizards,21.0,INACT,PF,F,"6' 9""",242.0,"September 4, 1988",North Carolina State
442,Nene Hilario,15,Houston Rockets,42.0,INACT,PF,F,"6' 11""",,"September 13, 1982",None
443,Markieff Morris,14,Dallas Mavericks,88.0,ACT,C,C,"6' 9""",245.0,"September 2, 1989",Kansas
444,Kelly Oubre Jr.,17,Philadelphia 76ers,9.0,ACT,SG,G,"6' 7""",203.0,"December 9, 1995",Kansas
445,Otto Porter,3,Utah Jazz,22.0,INACT,PF,F,"6' 8""",230.0,"June 3, 1993",Georgetown
446,Ramon Sessions,29,Washington Wizards,1.0,INACT,G,G,"6' 3""",190.0,"April 11, 1986",Nevada
447,Garrett Temple,30,Toronto Raptors,17.0,ACT,SF,F,"6' 5""",195.0,"May 8, 1986",LSU
448,Marcus Thornton,29,Washington Wizards,15.0,INACT,SG,G,"6' 4""",205.0,"June 5, 1987",LSU
449,John Wall,15,Houston Rockets,0.0,INACT,PG,G,"6' 3""",210.0,"September 6, 1990",Kentucky
450,Zach Randolph,14,Dallas Mavericks,57.0,INACT,PF,F,"6' 9""",250.0,"July 16, 1981",Michigan State
451,Tony Allen,22,Chicago Bulls,44.0,INACT,SG,G,"6' 4""",213.0,"January 11, 1982",Oklahoma State
453,Orlando Johnson,25,Milwaukee Bucks,55.0,INACT,SG,G,"6' 5""",225.0,"March 11, 1989",
455,Anthony Bennett,15,Houston Rockets,30.0,INACT,PF,F,"6' 8""",235.0,"March 14, 1993",UNLV
456,Joe Harris,26,Detroit Pistons,31.0,INACT,SF,F,"6' 6""",220.0,"September 7, 1991",Virginia
458,Thanasis Antetokounmpo,25,Milwaukee Bucks,43.0,ACT,C,C,"6' 7""",219.0,"June 17, 1992",
459,Jimmer Fredette,24,Phoenix Suns,32.0,INACT,G,G,"6' 2""",195.0,"February 25, 1989",Brigham Young
460,Rasual Butler,1,Minnesota Timberwolves,12.0,INACT,SG,G,"6' 7""",205.0,"May 23, 1979",
462,Phil Pressey,21,Golden State Warriors,26.0,INACT,PG,G,"5' 11""",180.0,"February 17, 1991",
463,Cory Jefferson,7,Cleveland Cavaliers,21.0,INACT,PF,F,"6' 9""",218.0,"December 26, 1990",
471,Beno Udrih,26,Detroit Pistons,19.0,INACT,PG,G,"6' 3""",205.0,"July 5, 1982",
472,Jarnell Stokes,11,Memphis Grizzlies,53.0,INACT,PF,F,"6' 9""",260.0,"January 7, 1994",Tennessee
479,Mario Chalmers,20,Miami Heat,15.0,INACT,G,G,"6' 2""",190.0,"May 19, 1986",
481,Ray McCallum,27,Charlotte Hornets,36.0,INACT,PG,G,"6' 3""",190.0,"June 12, 1991",
483,Elliot Williams,21,Golden State Warriors,25.0,INACT,SG,G,"6' 5""",180.0,"June 20, 1989",
486,Marcus Georges-Hunt,6,Boston Celtics,8.0,INACT,SG,G,"6' 5""",226.0,"March 27, 1994",Georgia Tech
487,Jaylen Brown,6,Boston Celtics,7.0,ACT,SG,G,"6' 6""",223.0,"October 24, 1996",California
488,Jalen Jones,29,Washington Wizards,81.0,INACT,SG,G,"6' 7""",220.0,"May 27, 1993",Texas A&M
489,Demetrius Jackson,12,Los Angeles Lakers,20.0,INACT,PG,G,"6' 1""",200.0,"September 7, 1994",Notre Dame
490,Ben Bentil,14,Dallas Mavericks,42.0,INACT,PF,F,"6' 9""",235.0,"March 29, 1995",Providence
491,Damion Lee,24,Phoenix Suns,10.0,INACT,PG,G,"6' 6""",210.0,"October 21, 1992",Louisville
492,Beau Beech,18,Brooklyn Nets,9.0,INACT,SG,G,"6' 9""",215.0,"March 1, 1994",North Florida
493,Yogi Ferrell,23,Los Angeles Clippers,5.0,INACT,G,G,"6' 0""",180.0,"May 9, 1993",Indiana
494,Caris LeVert,7,Cleveland Cavaliers,3.0,ACT,PG,G,"6' 6""",205.0,"August 25, 1994",Michigan
495,Isaiah Whitehead,26,Detroit Pistons,12.0,INACT,G,G,"6' 4""",213.0,"March 8, 1995",Seton Hall
496,Justin Hamilton,18,Brooklyn Nets,41.0,INACT,PF,F,"7' 0""",255.0,"April 1, 1990",LSU
497,Egidijus Mockevicius,18,Brooklyn Nets,55.0,INACT,C,C,"6' 10""",225.0,"September 1, 1992",Evansville
498,Ron Baker,29,Washington Wizards,84.0,INACT,PG,G,"6' 4""",220.0,"March 30, 1993",Wichita State
499,Willy Hernangomez,9,New Orleans Pelicans,9.0,INACT,C,C,"6' 11""",250.0,"May 27, 1994",None
500,Mindaugas Kuzminskas,8,New York Knicks,91.0,INACT,F,F,"6' 9""",215.0,"October 19, 1989",None
501,Maurice Ndour,8,New York Knicks,2.0,INACT,F,F,"6' 9""",200.0,"June 18, 1992",Ohio
502,Marshall Plumlee,25,Milwaukee Bucks,40.0,INACT,C,C,"7' 0""",250.0,"July 14, 1992",Duke
503,J.P. Tokoto,8,New York Knicks,1.0,INACT,SF,F,"6' 6""",200.0,"September 15, 1993",North Carolina
504,Chasson Randle,4,Orlando Magic,25.0,INACT,PG,G,"6' 3""",185.0,"February 5, 1993",Stanford
505,Anthony Barber,17,Philadelphia 76ers,5.0,INACT,PG,G,"6' 2""",190.0,"July 25, 1994",North Carolina State
506,Brandon Paul,28,San Antonio Spurs,3.0,INACT,SG,G,"6' 4""",200.0,"April 30, 1991",Illinois
507,Dario Saric,21,Golden State Warriors,20.0,ACT,C,C,"6' 10""",225.0,"April 8, 1994",None
508,Timothe Luwawu-Cabarrot,24,Phoenix Suns,7.0,INACT,SG,G,"6' 7""",210.0,"May 9, 1995",None
509,Ben Simmons,18,Brooklyn Nets,10.0,QUES,C,C,"6' 10""",240.0,"July 20, 1996",LSU
510,Shawn Long,17,Philadelphia 76ers,36.0,INACT,SF,F,"6' 9""",255.0,"January 29, 1993",Louisiana-Lafayette
511,James Webb III,17,Philadelphia 76ers,23.0,INACT,SF,F,"6' 9""",202.0,"August 19, 1993",Boise State
512,Sergio Rodriguez,17,Philadelphia 76ers,14.0,INACT,PG,G,"6' 3""",175.0,"June 12, 1986",None
513,Jakob Poeltl,30,Toronto Raptors,19.0,QUES,C,C,"7' 0""",260.0,"October 15, 1995",Utah
514,E.J. Singler,30,Toronto Raptors,25.0,INACT,SF,F,"6' 6""",215.0,"June 6, 1990",Oregon
515,Brady Heslip,30,Toronto Raptors,4.0,INACT,PG,G,"6' 2""",180.0,"June 19, 1990",Baylor
516,Yanick Moreira,13,Oklahoma City Thunder,80.0,INACT,C,C,"6' 11""",220.0,"July 31, 1991",Southern Methodist
517,Pascal Siakam,2,Indiana Pacers,43.0,ACT,SF,F,"6' 8""",245.0,"February 4, 1994",New Mexico State
518,Drew Crawford,30,Toronto Raptors,11.0,INACT,SG,G,"6' 5""",209.0,"October 18, 1990",Northwestern
519,Jarrod Uthoff,29,Washington Wizards,19.0,INACT,PF,F,"6' 10""",221.0,"May 19, 1993",Iowa
520,Fred VanVleet,15,Houston Rockets,5.0,QUES,PG,G,"6' 0""",197.0,"February 25, 1994",Wichita State
521,Patrick McCaw,30,Toronto Raptors,22.0,INACT,SG,G,"6' 7""",185.0,"October 25, 1995",UNLV
522,Damian Jones,7,Cleveland Cavaliers,30.0,ACT,C,C,"6' 10""",245.0,"June 30, 1995",Vanderbilt
523,Cameron Jones,21,Golden State Warriors,6.0,INACT,SG,G,"6' 4""",195.0,"May 4, 1989",Northern Arizona
524,Brice Johnson,11,Memphis Grizzlies,14.0,INACT,PF,F,"6' 10""",230.0,"June 27, 1994",North Carolina
525,Diamond Stone,22,Chicago Bulls,0.0,INACT,C,C,"6' 11""",255.0,"February 10, 1997",Maryland
