dx_id,kk,ss,bb,pp,log10(period)
793,4,1,32709,4294967161,38.5
794,4,1,32736,4294967161,38.5
795,4,1,32738,4294967161,38.5
796,4,1,32654,4294967189,38.5
797,4,1,32693,4294967189,38.5
798,4,1,32710,4294967189,38.5
799,4,1,32712,4294967189,38.5
800,4,1,32720,4294967189,38.5
801,4,1,32600,4294967197,38.5
802,4,1,32630,4294967197,38.5
803,4,1,32741,4294967197,38.5
804,4,1,32745,4294967197,38.5
805,4,1,32749,4294967197,38.5
806,4,1,32688,4294967231,38.5
807,4,1,32703,4294967231,38.5
808,4,1,32704,4294967231,38.5
809,4,1,32720,4294967231,38.5
810,4,1,32743,4294967231,38.5
811,4,1,32605,4294967279,38.5
812,4,1,32615,4294967279,38.5
813,4,1,32630,4294967279,38.5
814,4,1,32703,4294967279,38.5
815,4,1,32745,4294967279,38.5
816,4,1,32629,4294967291,38.5
817,4,1,32636,4294967291,38.5
818,4,1,32665,4294967291,38.5
819,4,1,32679,4294967291,38.5
820,4,1,32719,4294967291,38.5
821,4,2,32638,2147483249,37.3
822,4,2,32640,2147483249,37.3
823,4,2,32684,2147483249,37.3
824,4,2,32699,2147483249,37.3
825,4,2,32743,2147483249,37.3
826,4,2,32551,2147483269,37.3
827,4,2,32563,2147483269,37.3
828,4,2,32603,2147483269,37.3
829,4,2,32628,2147483269,37.3
830,4,2,32645,2147483269,37.3
831,4,2,32658,2147483323,37.3
832,4,2,32693,2147483323,37.3
833,4,2,32710,2147483323,37.3
834,4,2,32722,2147483323,37.3
835,4,2,32727,2147483323,37.3
836,4,2,32659,2147483353,37.3
837,4,2,32677,2147483353,37.3
838,4,2,32679,2147483353,37.3
839,4,2,32724,2147483353,37.3
840,4,2,32735,2147483353,37.3
841,4,2,32715,2147483399,37.3
842,4,2,32724,2147483399,37.3
843,4,2,32725,2147483399,37.3
844,4,2,32737,2147483399,37.3
845,4,2,32740,2147483399,37.3
846,4,2,32636,2147483423,37.3
847,4,2,32648,2147483423,37.3
848,4,2,32658,2147483423,37.3
849,4,2,32742,2147483423,37.3
850,4,2,32746,2147483423,37.3
851,4,2,32641,2147483477,37.3
852,4,2,32651,2147483477,37.3
853,4,2,32680,2147483477,37.3
854,4,2,32744,2147483477,37.3
855,4,2,32748,2147483477,37.3
856,4,2,32676,2147483489,37.3
857,4,2,32678,2147483489,37.3
858,4,2,32679,2147483489,37.3
859,4,2,32686,2147483489,37.3
860,4,2,32749,2147483489,37.3
861,4,2,32639,2147483497,37.3
862,4,2,32650,2147483497,37.3
863,4,2,32678,2147483497,37.3
864,4,2,32728,2147483497,37.3
865,4,2,32737,2147483497,37.3
866,4,2,32695,2147483543,37.3
867,4,2,32702,2147483543,37.3
868,4,2,32730,2147483543,37.3
869,4,2,32738,2147483543,37.3
870,4,2,32739,2147483543,37.3
871,4,2,32690,2147483549,37.3
872,4,2,32703,2147483549,37.3
873,4,2,32714,2147483549,37.3
874,4,2,32723,2147483549,37.3
875,4,2,32737,2147483549,37.3
876,4,2,32603,2147483563,37.3
877,4,2,32618,2147483563,37.3
878,4,2,32659,2147483563,37.3
879,4,2,32673,2147483563,37.3
880,4,2,32703,2147483563,37.3
881,4,2,32633,2147483579,37.3
882,4,2,32644,2147483579,37.3
883,4,2,32658,2147483579,37.3
884,4,2,32664,2147483579,37.3
885,4,2,32725,2147483579,37.3
886,4,2,32685,2147483587,37.3
887,4,2,32697,2147483587,37.3
888,4,2,32702,2147483587,37.3
889,4,2,32714,2147483587,37.3
890,4,2,32746,2147483587,37.3
891,4,2,32680,2147483629,37.3
892,4,2,32714,2147483629,37.3
893,4,2,32723,2147483629,37.3
894,4,2,32729,2147483629,37.3
895,4,2,32744,2147483629,37.3
896,4,2,32662,2147483647,37.3
897,4,2,32674,2147483647,37.3
898,4,2,32693,2147483647,37.3
899,4,2,32715,2147483647,37.3
900,4,2,32750,2147483647,37.3
901,4,2,1073872896,2147483647,37.3
902,4,2,32628,4294966877,38.5
903,4,2,32679,4294966877,38.5
904,4,2,32688,4294966877,38.5
905,4,2,32708,4294966877,38.5
906,4,2,32746,4294966877,38.5
907,4,2,32649,4294966909,38.5
908,4,2,32655,4294966909,38.5
909,4,2,32678,4294966909,38.5
910,4,2,32710,4294966909,38.5
911,4,2,32746,4294966909,38.5
912,4,2,32683,4294966927,38.5
913,4,2,32703,4294966927,38.5
914,4,2,32705,4294966927,38.5
915,4,2,32712,4294966927,38.5
916,4,2,32715,4294966927,38.5
917,4,2,32700,4294966943,38.5
918,4,2,32710,4294966943,38.5
919,4,2,32715,4294966943,38.5
920,4,2,32729,4294966943,38.5
921,4,2,32739,4294966943,38.5
922,4,2,32661,4294966981,38.5
923,4,2,32695,4294966981,38.5
924,4,2,32725,4294966981,38.5
925,4,2,32726,4294966981,38.5
926,4,2,32736,4294966981,38.5
927,4,2,32682,4294966997,38.5
928,4,2,32703,4294966997,38.5
929,4,2,32706,4294966997,38.5
930,4,2,32724,4294966997,38.5
931,4,2,32733,4294966997,38.5
932,4,2,32699,4294967029,38.5
933,4,2,32709,4294967029,38.5
934,4,2,32713,4294967029,38.5
935,4,2,32728,4294967029,38.5
936,4,2,32737,4294967029,38.5
937,4,2,32645,4294967087,38.5
938,4,2,32675,4294967087,38.5
939,4,2,32682,4294967087,38.5
940,4,2,32712,4294967087,38.5
941,4,2,32737,4294967087,38.5
942,4,2,32707,4294967111,38.5
943,4,2,32718,4294967111,38.5
944,4,2,32724,4294967111,38.5
945,4,2,32732,4294967111,38.5
946,4,2,32743,4294967111,38.5
947,4,2,32669,4294967143,38.5
948,4,2,32672,4294967143,38.5
949,4,2,32707,4294967143,38.5
950,4,2,32710,4294967143,38.5
951,4,2,32730,4294967143,38.5
952,4,2,32643,4294967161,38.5
953,4,2,32644,4294967161,38.5
954,4,2,32709,4294967161,38.5
955,4,2,32727,4294967161,38.5
956,4,2,32743,4294967161,38.5
957,4,2,32610,4294967189,38.5
958,4,2,32622,4294967189,38.5
959,4,2,32639,4294967189,38.5
960,4,2,32701,4294967189,38.5
961,4,2,32748,4294967189,38.5
962,4,2,32708,4294967197,38.5
963,4,2,32722,4294967197,38.5
964,4,2,32741,4294967197,38.5
965,4,2,32745,4294967197,38.5
966,4,2,32750,4294967197,38.5
967,4,2,32686,4294967231,38.5
968,4,2,32695,4294967231,38.5
969,4,2,32696,4294967231,38.5
970,4,2,32736,4294967231,38.5
971,4,2,32748,4294967231,38.5
972,4,2,32635,4294967279,38.5
973,4,2,32680,4294967279,38.5
974,4,2,32704,4294967279,38.5
975,4,2,32748,4294967279,38.5
976,4,2,32749,4294967279,38.5
977,4,2,32603,4294967291,38.5
978,4,2,32622,4294967291,38.5
979,4,2,32690,4294967291,38.5
980,4,2,32722,4294967291,38.5
981,4,2,32744,4294967291,38.5
982,5,1,32649,2147461007,46.7
983,5,1,32658,2147461007,46.7
984,5,1,32727,2147461007,46.7
985,5,1,32739,2147461007,46.7
986,5,1,32764,2147461007,46.7
987,5,1,32700,2147483249,46.7
988,5,1,32712,2147483249,46.7
989,5,1,32715,2147483249,46.7
990,5,1,32728,2147483249,46.7
991,5,1,32741,2147483249,46.7
992,5,1,32680,2147483269,46.7
993,5,1,32687,2147483269,46.7
994,5,1,32707,2147483269,46.7
995,5,1,32708,2147483269,46.7
996,5,1,32719,2147483269,46.7
997,5,1,32692,2147483323,46.7
998,5,1,32713,2147483323,46.7
999,5,1,32718,2147483323,46.7
1000,5,1,32719,2147483323,46.7
1001,5,1,32737,2147483323,46.7
1002,5,1,32609,2147483353,46.7
1003,5,1,32623,2147483353,46.7
1004,5,1,32704,2147483353,46.7
1005,5,1,32708,2147483353,46.7
1006,5,1,32719,2147483353,46.7
1007,5,1,32727,2147483399,46.7
1008,5,1,32729,2147483399,46.7
1009,5,1,32742,2147483399,46.7
1010,5,1,32745,2147483399,46.7
1011,5,1,32747,2147483399,46.7
1012,5,1,32708,2147483423,46.7
1013,5,1,32711,2147483423,46.7
1014,5,1,32724,2147483423,46.7
1015,5,1,32731,2147483423,46.7
1016,5,1,32736,2147483423,46.7
1017,5,1,32697,2147483477,46.7
1018,5,1,32702,2147483477,46.7
1019,5,1,32703,2147483477,46.7
1020,5,1,32731,2147483477,46.7
1021,5,1,32738,2147483477,46.7
1022,5,1,32705,2147483489,46.7
1023,5,1,32718,2147483489,46.7
1024,5,1,32719,2147483489,46.7
1025,5,1,32737,2147483489,46.7
1026,5,1,32750,2147483489,46.7
1027,5,1,32627,2147483497,46.7
1028,5,1,32649,2147483497,46.7
1029,5,1,32683,2147483497,46.7
1030,5,1,32711,2147483497,46.7
1031,5,1,32734,2147483497,46.7
1032,5,1,32718,2147483543,46.7
1033,5,1,32720,2147483543,46.7
1034,5,1,32722,2147483543,46.7
1035,5,1,32733,2147483543,46.7
1036,5,1,32741,2147483543,46.7
1037,5,1,32709,2147483549,46.7
1038,5,1,32711,2147483549,46.7
1039,5,1,32714,2147483549,46.7
1040,5,1,32723,2147483549,46.7
1041,5,1,32746,2147483549,46.7
1042,5,1,32626,2147483563,46.7
1043,5,1,32641,2147483563,46.7
1044,5,1,32674,2147483563,46.7
1045,5,1,32680,2147483563,46.7
1046,5,1,32723,2147483563,46.7
1047,5,1,32707,2147483579,46.7
1048,5,1,32716,2147483579,46.7
1049,5,1,32721,2147483579,46.7
1050,5,1,32736,2147483579,46.7
1051,5,1,32738,2147483579,46.7
1052,5,1,32721,2147483587,46.7
1053,5,1,32733,2147483587,46.7
1054,5,1,32734,2147483587,46.7
1055,5,1,32737,2147483587,46.7
1056,5,1,32742,2147483587,46.7
1057,5,1,32701,2147483629,46.7
1058,5,1,32705,2147483629,46.7
1059,5,1,32714,2147483629,46.7
1060,5,1,32717,2147483629,46.7
1061,5,1,32736,2147483629,46.7
1062,5,1,32677,2147483647,46.7
1063,5,1,32703,2147483647,46.7
1064,5,1,32710,2147483647,46.7
1065,5,1,32719,2147483647,46.7
1066,5,1,32730,2147483647,46.7
1067,5,1,1040187392,2147483647,46.7
1068,5,1,32723,4294949027,48.2
1069,5,1,32742,4294949027,48.2
1070,5,1,32747,4294949027,48.2
1071,5,1,32749,4294949027,48.2
1072,5,1,32758,4294949027,48.2
1073,5,1,32636,4294966877,48.2
1074,5,1,32638,4294966877,48.2
1075,5,1,32654,4294966877,48.2
1076,5,1,32715,4294966877,48.2
1077,5,1,32726,4294966877,48.2
1078,5,1,32649,4294966909,48.2
1079,5,1,32675,4294966909,48.2
1080,5,1,32726,4294966909,48.2
1081,5,1,32727,4294966909,48.2
1082,5,1,32730,4294966909,48.2
1083,5,1,32733,4294966927,48.2
1084,5,1,32736,4294966927,48.2
1085,5,1,32739,4294966927,48.2
1086,5,1,32742,4294966927,48.2
1087,5,1,32750,4294966927,48.2
1088,5,1,32677,4294966943,48.2
1089,5,1,32687,4294966943,48.2
1090,5,1,32713,4294966943,48.2
1091,5,1,32734,4294966943,48.2
1092,5,1,32750,4294966943,48.2
1093,5,1,32701,4294966981,48.2
1094,5,1,32713,4294966981,48.2
1095,5,1,32716,4294966981,48.2
1096,5,1,32731,4294966981,48.2
1097,5,1,32745,4294966981,48.2
1098,5,1,32686,4294966997,48.2
1099,5,1,32695,4294966997,48.2
1100,5,1,32696,4294966997,48.2
1101,5,1,32706,4294966997,48.2
1102,5,1,32715,4294966997,48.2
1103,5,1,32631,4294967029,48.2
1104,5,1,32650,4294967029,48.2
1105,5,1,32664,4294967029,48.2
1106,5,1,32677,4294967029,48.2
1107,5,1,32713,4294967029,48.2
1108,5,1,32724,4294967087,48.2
1109,5,1,32725,4294967087,48.2
1110,5,1,32733,4294967087,48.2
1111,5,1,32745,4294967087,48.2
1112,5,1,32746,4294967087,48.2
1113,5,1,32689,4294967111,48.2
1114,5,1,32699,4294967111,48.2
1115,5,1,32701,4294967111,48.2
1116,5,1,32716,4294967111,48.2
1117,5,1,32741,4294967111,48.2
1118,5,1,32693,4294967143,48.2
1119,5,1,32694,4294967143,48.2
1120,5,1,32699,4294967143,48.2
1121,5,1,32706,4294967143,48.2
1122,5,1,32715,4294967143,48.2
1123,5,1,32637,4294967161,48.2
1124,5,1,32697,4294967161,48.2
1125,5,1,32722,4294967161,48.2
1126,5,1,32738,4294967161,48.2
1127,5,1,32739,4294967161,48.2
1128,5,1,32685,4294967189,48.2
1129,5,1,32693,4294967189,48.2
1130,5,1,32698,4294967189,48.2
1131,5,1,32708,4294967189,48.2
1132,5,1,32709,4294967189,48.2
1133,5,1,32649,4294967197,48.2
1134,5,1,32674,4294967197,48.2
1135,5,1,32681,4294967197,48.2
1136,5,1,32693,4294967197,48.2
1137,5,1,32750,4294967197,48.2
1138,5,1,32600,4294967231,48.2
1139,5,1,32627,4294967231,48.2
1140,5,1,32676,4294967231,48.2
1141,5,1,32702,4294967231,48.2
1142,5,1,32740,4294967231,48.2
1143,5,1,32654,4294967279,48.2
1144,5,1,32675,4294967279,48.2
1145,5,1,32716,4294967279,48.2
1146,5,1,32744,4294967279,48.2
1147,5,1,32750,4294967279,48.2
1148,5,1,32661,4294967291,48.2
1149,5,1,32701,4294967291,48.2
1150,5,1,32715,4294967291,48.2
1151,5,1,32716,4294967291,48.2
1152,5,1,32748,4294967291,48.2
1153,5,2,32740,2147461007,46.7
1154,5,2,32749,2147461007,46.7
1155,5,2,32758,2147461007,46.7
1156,5,2,32759,2147461007,46.7
1157,5,2,32767,2147461007,46.7
1158,5,2,32708,2147483249,46.7
1159,5,2,32720,2147483249,46.7
1160,5,2,32722,2147483249,46.7
1161,5,2,32738,2147483249,46.7
1162,5,2,32744,2147483249,46.7
1163,5,2,32674,2147483269,46.7
1164,5,2,32687,2147483269,46.7
1165,5,2,32689,2147483269,46.7
1166,5,2,32708,2147483269,46.7
1167,5,2,32726,2147483269,46.7
1168,5,2,32695,2147483323,46.7
1169,5,2,32702,2147483323,46.7
1170,5,2,32707,2147483323,46.7
1171,5,2,32726,2147483323,46.7
1172,5,2,32747,2147483323,46.7
1173,5,2,32559,2147483353,46.7
1174,5,2,32578,2147483353,46.7
1175,5,2,32602,2147483353,46.7
1176,5,2,32627,2147483353,46.7
1177,5,2,32702,2147483353,46.7
1178,5,2,32580,2147483399,46.7
1179,5,2,32599,2147483399,46.7
1180,5,2,32645,2147483399,46.7
1181,5,2,32701,2147483399,46.7
1182,5,2,32747,2147483399,46.7
1183,5,2,32708,2147483423,46.7
1184,5,2,32729,2147483423,46.7
1185,5,2,32731,2147483423,46.7
1186,5,2,32743,2147483423,46.7
1187,5,2,32750,2147483423,46.7
1188,5,2,32681,2147483477,46.7
1189,5,2,32697,2147483477,46.7
1190,5,2,32729,2147483477,46.7
1191,5,2,32739,2147483477,46.7
1192,5,2,32744,2147483477,46.7
1193,5,2,32718,2147483489,46.7
1194,5,2,32719,2147483489,46.7
1195,5,2,32729,2147483489,46.7
1196,5,2,32732,2147483489,46.7
1197,5,2,32743,2147483489,46.7
1198,5,2,32659,2147483497,46.7
1199,5,2,32675,2147483497,46.7
1200,5,2,32688,2147483497,46.7
1201,5,2,32711,2147483497,46.7
1202,5,2,32733,2147483497,46.7
1203,5,2,32671,2147483543,46.7
1204,5,2,32706,2147483543,46.7
1205,5,2,32720,2147483543,46.7
1206,5,2,32733,2147483543,46.7
1207,5,2,32748,2147483543,46.7
1208,5,2,32681,2147483549,46.7
1209,5,2,32708,2147483549,46.7
1210,5,2,32709,2147483549,46.7
1211,5,2,32728,2147483549,46.7
1212,5,2,32730,2147483549,46.7
1213,5,2,32692,2147483563,46.7
1214,5,2,32701,2147483563,46.7
1215,5,2,32734,2147483563,46.7
1216,5,2,32746,2147483563,46.7
1217,5,2,32748,2147483563,46.7
1218,5,2,32721,2147483579,46.7
1219,5,2,32732,2147483579,46.7
1220,5,2,32738,2147483579,46.7
1221,5,2,32745,2147483579,46.7
1222,5,2,32748,2147483579,46.7
1223,5,2,32692,2147483587,46.7
1224,5,2,32694,2147483587,46.7
1225,5,2,32733,2147483587,46.7
1226,5,2,32734,2147483587,46.7
1227,5,2,32747,2147483587,46.7
1228,5,2,32627,2147483629,46.7
1229,5,2,32649,2147483629,46.7
1230,5,2,32650,2147483629,46.7
1231,5,2,32680,2147483629,46.7
1232,5,2,32732,2147483629,46.7
1233,5,2,32606,2147483647,46.7
1234,5,2,32659,2147483647,46.7
1235,5,2,32680,2147483647,46.7
1236,5,2,32712,2147483647,46.7
1237,5,2,32738,2147483647,46.7
1238,5,2,1010152,2147483647,46.7
1239,5,2,469762048,2147483647,46.7
1240,5,2,32710,4294949027,48.2
1241,5,2,32711,4294949027,48.2
1242,5,2,32728,4294949027,48.2
1243,5,2,32746,4294949027,48.2
1244,5,2,32765,4294949027,48.2
1245,5,2,32679,4294966877,48.2
1246,5,2,32698,4294966877,48.2
1247,5,2,32711,4294966877,48.2
1248,5,2,32715,4294966877,48.2
1249,5,2,32744,4294966877,48.2
1250,5,2,32715,4294966909,48.2
1251,5,2,32727,4294966909,48.2
1252,5,2,32730,4294966909,48.2
1253,5,2,32746,4294966909,48.2
1254,5,2,32750,4294966909,48.2
1255,5,2,32696,4294966927,48.2
1256,5,2,32710,4294966927,48.2
1257,5,2,32724,4294966927,48.2
1258,5,2,32742,4294966927,48.2
1259,5,2,32749,4294966927,48.2
1260,5,2,32634,4294966943,48.2
1261,5,2,32643,4294966943,48.2
1262,5,2,32662,4294966943,48.2
1263,5,2,32736,4294966943,48.2
1264,5,2,32750,4294966943,48.2
1265,5,2,32650,4294966981,48.2
1266,5,2,32655,4294966981,48.2
1267,5,2,32670,4294966981,48.2
1268,5,2,32720,4294966981,48.2
1269,5,2,32726,4294966981,48.2
1270,5,2,32707,4294966997,48.2
1271,5,2,32716,4294966997,48.2
1272,5,2,32728,4294966997,48.2
1273,5,2,32738,4294966997,48.2
1274,5,2,32749,4294966997,48.2
1275,5,2,32673,4294967029,48.2
1276,5,2,32689,4294967029,48.2
1277,5,2,32692,4294967029,48.2
1278,5,2,32709,4294967029,48.2
1279,5,2,32736,4294967029,48.2
1280,5,2,32723,4294967087,48.2
1281,5,2,32724,4294967087,48.2
1282,5,2,32728,4294967087,48.2
1283,5,2,32734,4294967087,48.2
1284,5,2,32736,4294967087,48.2
1285,5,2,32695,4294967111,48.2
1286,5,2,32697,4294967111,48.2
1287,5,2,32727,4294967111,48.2
1288,5,2,32736,4294967111,48.2
1289,5,2,32746,4294967111,48.2
1290,5,2,32693,4294967143,48.2
1291,5,2,32711,4294967143,48.2
1292,5,2,32732,4294967143,48.2
1293,5,2,32735,4294967143,48.2
1294,5,2,32738,4294967143,48.2
1295,5,2,32638,4294967161,48.2
1296,5,2,32643,4294967161,48.2
1297,5,2,32682,4294967161,48.2
1298,5,2,32726,4294967161,48.2
1299,5,2,32736,4294967161,48.2
1300,5,2,32684,4294967189,48.2
1301,5,2,32709,4294967189,48.2
1302,5,2,32714,4294967189,48.2
1303,5,2,32737,4294967189,48.2
1304,5,2,32747,4294967189,48.2
1305,5,2,32710,4294967197,48.2
1306,5,2,32723,4294967197,48.2
1307,5,2,32739,4294967197,48.2
1308,5,2,32741,4294967197,48.2
1309,5,2,32749,4294967197,48.2
1310,5,2,32650,4294967231,48.2
1311,5,2,32659,4294967231,48.2
1312,5,2,32679,4294967231,48.2
1313,5,2,32680,4294967231,48.2
1314,5,2,32712,4294967231,48.2
1315,5,2,32715,4294967279,48.2
1316,5,2,32717,4294967279,48.2
1317,5,2,32719,4294967279,48.2
1318,5,2,32726,4294967279,48.2
1319,5,2,32750,4294967279,48.2
1320,5,2,32663,4294967291,48.2
1321,5,2,32691,4294967291,48.2
1322,5,2,32696,4294967291,48.2
1323,5,2,32707,4294967291,48.2
1324,5,2,32736,4294967291,48.2
1325,6,1,32474,2147483249,56
1326,6,1,32521,2147483249,56
1327,6,1,32624,2147483249,56
1328,6,1,32640,2147483249,56
1329,6,1,32723,2147483249,56
1330,6,1,32542,2147483269,56
1331,6,1,32610,2147483269,56
1332,6,1,32708,2147483269,56
1333,6,1,32710,2147483269,56
1334,6,1,32717,2147483269,56
1335,6,1,32669,2147483323,56
1336,6,1,32683,2147483323,56
1337,6,1,32699,2147483323,56
1338,6,1,32703,2147483323,56
1339,6,1,32735,2147483323,56
1340,6,1,32514,2147483353,56
1341,6,1,32602,2147483353,56
1342,6,1,32688,2147483353,56
1343,6,1,32696,2147483353,56
1344,6,1,32717,2147483353,56
1345,6,1,32674,2147483399,56
1346,6,1,32687,2147483399,56
1347,6,1,32700,2147483399,56
1348,6,1,32733,2147483399,56
1349,6,1,32743,2147483399,56
1350,6,1,32604,2147483423,56
1351,6,1,32655,2147483423,56
1352,6,1,32663,2147483423,56
1353,6,1,32691,2147483423,56
1354,6,1,32742,2147483423,56
1355,6,1,32634,2147483477,56
1356,6,1,32654,2147483477,56
1357,6,1,32665,2147483477,56
1358,6,1,32738,2147483477,56
1359,6,1,32743,2147483477,56
1360,6,1,32685,2147483489,56
1361,6,1,32687,2147483489,56
1362,6,1,32689,2147483489,56
1363,6,1,32712,2147483489,56
1364,6,1,32742,2147483489,56
1365,6,1,32630,2147483497,56
1366,6,1,32653,2147483497,56
1367,6,1,32678,2147483497,56
1368,6,1,32689,2147483497,56
1369,6,1,32732,2147483497,56
1370,6,1,32593,2147483543,56
1371,6,1,32602,2147483543,56
1372,6,1,32640,2147483543,56
1373,6,1,32683,2147483543,56
1374,6,1,32719,2147483543,56
1375,6,1,32605,2147483549,56
1376,6,1,32618,2147483549,56
1377,6,1,32629,2147483549,56
1378,6,1,32703,2147483549,56
1379,6,1,32730,2147483549,56
1380,6,1,32683,2147483563,56
1381,6,1,32687,2147483563,56
1382,6,1,32710,2147483563,56
1383,6,1,32715,2147483563,56
1384,6,1,32733,2147483563,56
1385,6,1,32648,2147483579,56
1386,6,1,32706,2147483579,56
1387,6,1,32714,2147483579,56
1388,6,1,32718,2147483579,56
1389,6,1,32749,2147483579,56
1390,6,1,32664,2147483587,56
1391,6,1,32675,2147483587,56
1392,6,1,32677,2147483587,56
1393,6,1,32697,2147483587,56
1394,6,1,32701,2147483587,56
1395,6,1,32643,2147483629,56
1396,6,1,32681,2147483629,56
1397,6,1,32705,2147483629,56
1398,6,1,32725,2147483629,56
1399,6,1,32735,2147483629,56
1400,6,1,32601,2147483647,56
1401,6,1,32662,2147483647,56
1402,6,1,32695,2147483647,56
1403,6,1,32713,2147483647,56
1404,6,1,32728,2147483647,56
1405,6,1,570425344,2147483647,56
1406,6,1,32688,4294966877,57.8
1407,6,1,32696,4294966877,57.8
1408,6,1,32724,4294966877,57.8
1409,6,1,32733,4294966877,57.8
1410,6,1,32745,4294966877,57.8
1411,6,1,32567,4294966909,57.8
1412,6,1,32596,4294966909,57.8
1413,6,1,32600,4294966909,57.8
1414,6,1,32654,4294966909,57.8
1415,6,1,32727,4294966909,57.8
1416,6,1,32657,4294966927,57.8
1417,6,1,32666,4294966927,57.8
1418,6,1,32680,4294966927,57.8
1419,6,1,32705,4294966927,57.8
1420,6,1,32743,4294966927,57.8
1421,6,1,32654,4294966943,57.8
1422,6,1,32656,4294966943,57.8
1423,6,1,32701,4294966943,57.8
1424,6,1,32709,4294966943,57.8
1425,6,1,32732,4294966943,57.8
1426,6,1,32519,4294966981,57.8
1427,6,1,32548,4294966981,57.8
1428,6,1,32553,4294966981,57.8
1429,6,1,32637,4294966981,57.8
1430,6,1,32725,4294966981,57.8
1431,6,1,32638,4294966997,57.8
1432,6,1,32674,4294966997,57.8
1433,6,1,32701,4294966997,57.8
1434,6,1,32704,4294966997,57.8
1435,6,1,32715,4294966997,57.8
1436,6,1,32513,4294967029,57.8
1437,6,1,32576,4294967029,57.8
1438,6,1,32610,4294967029,57.8
1439,6,1,32699,4294967029,57.8
1440,6,1,32717,4294967029,57.8
1441,6,1,32701,4294967087,57.8
1442,6,1,32708,4294967087,57.8
1443,6,1,32713,4294967087,57.8
1444,6,1,32729,4294967087,57.8
1445,6,1,32737,4294967087,57.8
1446,6,1,32586,4294967111,57.8
1447,6,1,32590,4294967111,57.8
1448,6,1,32611,4294967111,57.8
1449,6,1,32632,4294967111,57.8
1450,6,1,32634,4294967111,57.8
1451,6,1,32600,4294967143,57.8
1452,6,1,32622,4294967143,57.8
1453,6,1,32630,4294967143,57.8
1454,6,1,32646,4294967143,57.8
1455,6,1,32736,4294967143,57.8
1456,6,1,32653,4294967161,57.8
1457,6,1,32691,4294967161,57.8
1458,6,1,32736,4294967161,57.8
1459,6,1,32738,4294967161,57.8
1460,6,1,32746,4294967161,57.8
1461,6,1,32540,4294967189,57.8
1462,6,1,32606,4294967189,57.8
1463,6,1,32618,4294967189,57.8
1464,6,1,32714,4294967189,57.8
1465,6,1,32732,4294967189,57.8
1466,6,1,32653,4294967197,57.8
1467,6,1,32681,4294967197,57.8
1468,6,1,32722,4294967197,57.8
1469,6,1,32739,4294967197,57.8
1470,6,1,32750,4294967197,57.8
1471,6,1,32624,4294967231,57.8
1472,6,1,32686,4294967231,57.8
1473,6,1,32688,4294967231,57.8
1474,6,1,32706,4294967231,57.8
1475,6,1,32729,4294967231,57.8
1476,6,1,32634,4294967279,57.8
1477,6,1,32678,4294967279,57.8
1478,6,1,32691,4294967279,57.8
1479,6,1,32695,4294967279,57.8
1480,6,1,32733,4294967279,57.8
1481,6,1,32566,4294967291,57.8
1482,6,1,32583,4294967291,57.8
1483,6,1,32599,4294967291,57.8
1484,6,1,32679,4294967291,57.8
1485,6,1,32750,4294967291,57.8
1486,6,2,32710,2147483249,56
1487,6,2,32715,2147483249,56
1488,6,2,32723,2147483249,56
1489,6,2,32726,2147483249,56
1490,6,2,32750,2147483249,56
1491,6,2,32685,2147483269,56
1492,6,2,32689,2147483269,56
1493,6,2,32707,2147483269,56
1494,6,2,32708,2147483269,56
1495,6,2,32717,2147483269,56
1496,6,2,32589,2147483323,56
1497,6,2,32593,2147483323,56
1498,6,2,32658,2147483323,56
1499,6,2,32681,2147483323,56
1500,6,2,32710,2147483323,56
1501,6,2,32631,2147483353,56
1502,6,2,32696,2147483353,56
1503,6,2,32708,2147483353,56
1504,6,2,32709,2147483353,56
1505,6,2,32724,2147483353,56
1506,6,2,32707,2147483399,56
1507,6,2,32722,2147483399,56
1508,6,2,32733,2147483399,56
1509,6,2,32737,2147483399,56
1510,6,2,32740,2147483399,56
1511,6,2,32663,2147483423,56
1512,6,2,32691,2147483423,56
1513,6,2,32706,2147483423,56
1514,6,2,32722,2147483423,56
1515,6,2,32727,2147483423,56
1516,6,2,32559,2147483477,56
1517,6,2,32561,2147483477,56
1518,6,2,32641,2147483477,56
1519,6,2,32675,2147483477,56
1520,6,2,32742,2147483477,56
1521,6,2,32561,2147483489,56
1522,6,2,32621,2147483489,56
1523,6,2,32660,2147483489,56
1524,6,2,32665,2147483489,56
1525,6,2,32710,2147483489,56
1526,6,2,32627,2147483497,56
1527,6,2,32648,2147483497,56
1528,6,2,32670,2147483497,56
1529,6,2,32685,2147483497,56
1530,6,2,32717,2147483497,56
1531,6,2,32567,2147483543,56
1532,6,2,32597,2147483543,56
1533,6,2,32632,2147483543,56
1534,6,2,32715,2147483543,56
1535,6,2,32736,2147483543,56
1536,6,2,32630,2147483549,56
1537,6,2,32633,2147483549,56
1538,6,2,32656,2147483549,56
1539,6,2,32702,2147483549,56
1540,6,2,32704,2147483549,56
1541,6,2,32593,2147483563,56
1542,6,2,32613,2147483563,56
1543,6,2,32645,2147483563,56
1544,6,2,32663,2147483563,56
1545,6,2,32673,2147483563,56
1546,6,2,32624,2147483579,56
1547,6,2,32628,2147483579,56
1548,6,2,32673,2147483579,56
1549,6,2,32696,2147483579,56
1550,6,2,32740,2147483579,56
1551,6,2,32590,2147483587,56
1552,6,2,32616,2147483587,56
1553,6,2,32638,2147483587,56
